id,folder,title,date,reason,post_score,img_score,post_title_suggested,post_url_suggested
930,"2010-08-06 Kootub Shah's Mosque, Ahmedabad - 1880","Kootub Shah's Mosque, Ahmedabad 1880",2010-08-06,post_low_confidence,0.495,,"Tomb and mosque of Panch Pir, Sonargaon - 1872",https://www.oldindianphotos.in/2010/06/tomb-and-mosque-of-panch-pir-sonargaon.html
931,2010-08-06 Moohafiz Khan's Mosque Ahmedabad - 1880,Moohafiz Khan's Mosque Ahmedabad 1880,2010-08-06,post_low_confidence,0.491,,"Tomb and mosque of Panch Pir, Sonargaon - 1872",https://www.oldindianphotos.in/2010/06/tomb-and-mosque-of-panch-pir-sonargaon.html
932,"2010-08-13 Queen's Mosque (Rani Masjid), Mirzapoor, Ahmedabad - 1880","Queen's Mosque (Rani Masjid), Mirzapoor, Ahmedabad 1880",2010-08-13,post_low_confidence,0.487,,The Pearl Mosque or Moti Masjid at Red fort Delhi - 1880's,https://www.oldindianphotos.in/2011/04/pearl-mosque-or-moti-masjid-at-red-fort.html
933,2010-08-13 Rani Sipri's Mosk and Tomb - Ahmedabad 1872,Rani Sipri's Mosk and Tomb - Ahmedabad 1872,2010-08-13,post_low_confidence,0.395,,"Tomb and mosque of Panch Pir, Sonargaon - 1872",https://www.oldindianphotos.in/2010/06/tomb-and-mosque-of-panch-pir-sonargaon.html
935,2010-08-26 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 1,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-26,post_low_confidence,0.468,,Vintage Indian Photographs by Gertrude Bell Part - 1,https://www.oldindianphotos.in/2010/02/indian-photographs-by-gertrude-bell.html
936,2010-08-26 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 1,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-26,post_low_confidence,0.468,,Vintage Indian Photographs by Gertrude Bell Part - 1,https://www.oldindianphotos.in/2010/02/indian-photographs-by-gertrude-bell.html
937,2010-08-26 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 1,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-26,post_low_confidence,0.468,,Vintage Indian Photographs by Gertrude Bell Part - 1,https://www.oldindianphotos.in/2010/02/indian-photographs-by-gertrude-bell.html
938,2010-08-26 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 1,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-26,post_low_confidence,0.468,,Vintage Indian Photographs by Gertrude Bell Part - 1,https://www.oldindianphotos.in/2010/02/indian-photographs-by-gertrude-bell.html
939,2010-08-26 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 1,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-26,post_low_confidence,0.468,,Vintage Indian Photographs by Gertrude Bell Part - 1,https://www.oldindianphotos.in/2010/02/indian-photographs-by-gertrude-bell.html
940,2010-08-26 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 1,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-26,post_low_confidence,0.468,,Vintage Indian Photographs by Gertrude Bell Part - 1,https://www.oldindianphotos.in/2010/02/indian-photographs-by-gertrude-bell.html
941,2010-08-26 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 1,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-26,post_low_confidence,0.468,,Vintage Indian Photographs by Gertrude Bell Part - 1,https://www.oldindianphotos.in/2010/02/indian-photographs-by-gertrude-bell.html
942,2010-08-26 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 1,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-26,post_low_confidence,0.468,,Vintage Indian Photographs by Gertrude Bell Part - 1,https://www.oldindianphotos.in/2010/02/indian-photographs-by-gertrude-bell.html
943,2010-08-26 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 1,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-26,post_low_confidence,0.468,,Vintage Indian Photographs by Gertrude Bell Part - 1,https://www.oldindianphotos.in/2010/02/indian-photographs-by-gertrude-bell.html
944,2010-08-26 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 1,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-26,post_low_confidence,0.468,,Vintage Indian Photographs by Gertrude Bell Part - 1,https://www.oldindianphotos.in/2010/02/indian-photographs-by-gertrude-bell.html
945,2010-08-27 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 2,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-27,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 2,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-2.html
946,2010-08-27 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 2,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-27,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 2,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-2.html
947,2010-08-27 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 2,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-27,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 2,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-2.html
948,2010-08-27 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 2,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-27,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 2,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-2.html
949,2010-08-27 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 2,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-27,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 2,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-2.html
950,2010-08-27 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 2,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-27,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 2,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-2.html
951,2010-08-27 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 2,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-27,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 2,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-2.html
952,2010-08-27 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 2,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-27,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 2,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-2.html
953,2010-08-27 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 2,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-27,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 2,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-2.html
954,2010-08-27 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 2,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-27,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 2,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-2.html
955,2010-08-27 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 2,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-27,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 2,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-2.html
956,2010-08-27 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 2,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-27,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 2,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-2.html
957,2010-08-28 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 3,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-28,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 3,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-3.html
958,2010-08-28 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 3,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-28,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 3,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-3.html
959,2010-08-28 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 3,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-28,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 3,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-3.html
960,2010-08-28 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 3,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-28,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 3,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-3.html
961,2010-08-28 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 3,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-28,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 3,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-3.html
962,2010-08-28 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 3,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-28,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 3,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-3.html
963,2010-08-28 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 3,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-28,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 3,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-3.html
964,2010-08-28 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 3,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-28,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 3,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-3.html
965,2010-08-28 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 3,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-28,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 3,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-3.html
966,2010-08-28 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 3,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-28,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 3,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-3.html
967,2010-08-29 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 4,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-29,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 4,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-4.html
968,2010-08-29 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 4,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-29,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 4,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-4.html
969,2010-08-29 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 4,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-29,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 4,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-4.html
970,2010-08-29 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 4,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-29,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 4,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-4.html
971,2010-08-29 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 4,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-29,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 4,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-4.html
972,2010-08-29 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 4,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-29,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 4,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-4.html
973,2010-08-29 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 4,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-29,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 4,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-4.html
974,2010-08-29 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 4,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-29,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 4,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-4.html
975,2010-08-29 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 4,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-29,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 4,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-4.html
976,2010-08-29 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 4,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-29,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 4,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-4.html
977,2010-08-29 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 4,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-29,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 4,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-4.html
978,2010-08-29 Kashmir 1964 - by Life Magazine Photographer James Burke - Part 4,Kashmir 1964 - by Life Magazine Photographer James Burke 1964,2010-08-29,post_low_confidence,0.456,,Indian Dance Vintage Photos - Part 4,https://www.oldindianphotos.in/2010/04/indian-dancing-vintage-photos-part-4.html
979,2010-09-01 Sun Temple of Konark from Archaeological Survey of India Collections - 1890 - Part 1,Sun Temple of Konark from Archaeological Survey of India Collections - 1890 1890,2010-09-01,post_low_confidence,0.419,,Portrait of a South Indian Lady from the Archaeological Survey of India Collections - Madras (Chennai) 1867,https://www.oldindianphotos.in/2011/05/portrait-of-south-indian-lady-from.html
980,2010-09-01 Sun Temple of Konark from Archaeological Survey of India Collections - 1890 - Part 1,Sun Temple of Konark from Archaeological Survey of India Collections - 1890 1890,2010-09-01,post_low_confidence,0.419,,Portrait of a South Indian Lady from the Archaeological Survey of India Collections - Madras (Chennai) 1867,https://www.oldindianphotos.in/2011/05/portrait-of-south-indian-lady-from.html
981,2010-09-01 Sun Temple of Konark from Archaeological Survey of India Collections - 1890 - Part 1,Sun Temple of Konark from Archaeological Survey of India Collections - 1890 1890,2010-09-01,post_low_confidence,0.419,,Portrait of a South Indian Lady from the Archaeological Survey of India Collections - Madras (Chennai) 1867,https://www.oldindianphotos.in/2011/05/portrait-of-south-indian-lady-from.html
982,2010-09-01 Sun Temple of Konark from Archaeological Survey of India Collections - 1890 - Part 1,Sun Temple of Konark from Archaeological Survey of India Collections - 1890 1890,2010-09-01,post_low_confidence,0.419,,Portrait of a South Indian Lady from the Archaeological Survey of India Collections - Madras (Chennai) 1867,https://www.oldindianphotos.in/2011/05/portrait-of-south-indian-lady-from.html
983,2010-09-01 Sun Temple of Konark from Archaeological Survey of India Collections - 1890 - Part 1,Sun Temple of Konark from Archaeological Survey of India Collections - 1890 1890,2010-09-01,post_low_confidence,0.419,,Portrait of a South Indian Lady from the Archaeological Survey of India Collections - Madras (Chennai) 1867,https://www.oldindianphotos.in/2011/05/portrait-of-south-indian-lady-from.html
984,2010-09-01 Sun Temple of Konark from Archaeological Survey of India Collections - 1890 - Part 1,Sun Temple of Konark from Archaeological Survey of India Collections - 1890 1890,2010-09-01,post_low_confidence,0.419,,Portrait of a South Indian Lady from the Archaeological Survey of India Collections - Madras (Chennai) 1867,https://www.oldindianphotos.in/2011/05/portrait-of-south-indian-lady-from.html
985,2010-09-01 Sun Temple of Konark from Archaeological Survey of India Collections - 1890 - Part 1,Sun Temple of Konark from Archaeological Survey of India Collections - 1890 1890,2010-09-01,post_low_confidence,0.419,,Portrait of a South Indian Lady from the Archaeological Survey of India Collections - Madras (Chennai) 1867,https://www.oldindianphotos.in/2011/05/portrait-of-south-indian-lady-from.html
986,2010-09-01 Sun Temple of Konark from Archaeological Survey of India Collections - 1890 - Part 1,Sun Temple of Konark from Archaeological Survey of India Collections - 1890 1890,2010-09-01,post_low_confidence,0.419,,Portrait of a South Indian Lady from the Archaeological Survey of India Collections - Madras (Chennai) 1867,https://www.oldindianphotos.in/2011/05/portrait-of-south-indian-lady-from.html
